date,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling
2022-12-18,1450.0,2.18,34.9,2.56,34.9,0,36.699999999999996,28.199999999999996,1450.0,0,1208.3333333333333,1155.857142857143,-0.009999999999999787,2.59,-0.17999999999999972,2.22,3161.0000000000005,89.344
2022-12-19,1250.0,2.03,32.6,2.52,32.6,0,35.6,30.642857142857142,1250.0,0,1380.0,1180.142857142857,-0.040000000000000036,2.5500000000000003,-0.15000000000000036,2.19,2537.4999999999995,82.152
2022-12-20,700.0,1.93,30.5,2.48,30.5,0,32.666666666666664,33.07142857142857,700.0,0,1133.3333333333333,1128.7142857142858,-0.040000000000000036,2.52,-0.09999999999999987,2.046666666666667,1351.0,75.64
2022-12-21,882.0,2.13,31.7,2.5,31.7,0,31.599999999999998,33.58571428571428,882.0,0,944.0,1113.857142857143,0.020000000000000018,2.5,0.19999999999999996,2.03,1878.6599999999999,79.25
2022-12-22,784.0,2.14,12.7,2.54,12.7,0,24.96666666666667,31.085714285714282,784.0,0,788.6666666666666,1034.4285714285713,0.040000000000000036,2.506666666666667,0.010000000000000231,2.066666666666667,1677.76,32.257999999999996
2022-12-23,787.0,2.22,5.6,2.6,5.6,0,16.666666666666668,26.757142857142856,787.0,0,817.6666666666666,1041.857142857143,0.06000000000000005,2.546666666666667,0.08000000000000007,2.1633333333333336,1747.14,14.559999999999999
2022-12-24,803.0,2.21,6.5,2.63,6.5,0,8.266666666666666,22.071428571428566,803.0,0,791.3333333333334,950.8571428571429,0.029999999999999805,2.59,-0.010000000000000231,2.19,1774.6299999999999,17.095
2022-12-25,648.0,2.18,6.9,2.63,6.9,0,6.333333333333333,18.071428571428566,648.0,0,746.0,836.2857142857143,0.0,2.6199999999999997,-0.029999999999999805,2.203333333333333,1412.64,18.147
2022-12-26,575.0,2.24,7.2,2.64,7.2,0,6.866666666666667,14.44285714285714,575.0,0,675.3333333333334,739.8571428571429,0.010000000000000231,2.6333333333333333,0.06000000000000005,2.2100000000000004,1288.0000000000002,19.008000000000003
2022-12-27,655.0,2.3,9.3,2.66,9.3,0,7.800000000000001,11.414285714285711,655.0,0,626.0,733.4285714285714,0.020000000000000018,2.643333333333333,0.05999999999999961,2.24,1506.4999999999998,24.738000000000003
2022-12-28,721.0,2.3,8.3,2.67,8.3,0,8.266666666666667,8.07142857142857,721.0,0,650.3333333333334,710.4285714285714,0.009999999999999787,2.6566666666666667,0.0,2.28,1658.3,22.161
2022-12-29,887.0,2.29,21.8,2.66,21.8,0,13.133333333333335,9.37142857142857,887.0,0,754.3333333333334,725.1428571428571,-0.009999999999999787,2.6633333333333336,-0.009999999999999787,2.296666666666667,2031.23,57.98800000000001
2022-12-30,927.0,2.25,24.1,2.62,24.1,0,18.066666666666666,12.014285714285714,927.0,0,845.0,745.1428571428571,-0.040000000000000036,2.65,-0.040000000000000036,2.28,2085.75,63.142
2022-12-31,979.0,2.2,23.0,2.59,23.0,0,22.96666666666667,14.37142857142857,979.0,0,931.0,770.2857142857143,-0.03000000000000025,2.6233333333333335,-0.04999999999999982,2.2466666666666666,2153.8,59.56999999999999
2023-01-01,964.0,2.16,20.3,2.56,20.3,0,22.46666666666667,16.285714285714285,964.0,0,956.6666666666666,815.4285714285714,-0.029999999999999805,2.59,-0.040000000000000036,2.203333333333333,2082.2400000000002,51.968
2023-01-02,818.0,2.11,21.4,2.55,21.4,0,21.566666666666666,18.314285714285713,818.0,0,920.3333333333334,850.1428571428571,-0.010000000000000231,2.5666666666666664,-0.050000000000000266,2.1566666666666667,1725.9799999999998,54.56999999999999
2023-01-03,857.0,2.15,20.2,2.54,20.2,0,20.633333333333333,19.871428571428567,857.0,0,879.6666666666666,879.0,-0.009999999999999787,2.5500000000000003,0.040000000000000036,2.14,1842.55,51.308
2023-01-04,822.0,2.11,20.8,2.55,20.8,0,20.799999999999997,21.657142857142855,822.0,0,832.3333333333334,893.4285714285714,0.009999999999999787,2.5466666666666664,-0.040000000000000036,2.123333333333333,1734.4199999999998,53.04
2023-01-05,696.0,2.1,21.3,2.54,21.3,0,20.76666666666667,21.585714285714285,696.0,0,791.6666666666666,866.1428571428571,-0.009999999999999787,2.5433333333333334,-0.009999999999999787,2.1199999999999997,1461.6000000000001,54.102000000000004
2023-01-06,644.0,2.15,10.8,2.53,10.8,0,17.633333333333336,19.685714285714283,644.0,0,720.6666666666666,825.7142857142857,-0.010000000000000231,2.5399999999999996,0.04999999999999982,2.1199999999999997,1384.6,27.323999999999998
2023-01-07,574.0,2.17,7.7,2.59,7.7,0,13.266666666666667,17.5,574.0,0,638.0,767.8571428571429,0.06000000000000005,2.5533333333333332,0.020000000000000018,2.14,1245.58,19.942999999999998
2023-01-08,695.0,2.2,7.05,2.62,7.05,0,8.516666666666667,15.607142857142856,695.0,0,637.6666666666666,729.4285714285714,0.03000000000000025,2.5799999999999996,0.03000000000000025,2.1733333333333333,1529.0000000000002,18.471
2023-01-09,440.0,2.17,2.29,2.63,2.29,0,5.68,12.877142857142855,440.0,0,569.6666666666666,675.4285714285714,0.009999999999999787,2.6133333333333333,-0.03000000000000025,2.18,954.8,6.0226999999999995
2023-01-10,427.0,2.27,8.51,2.64,8.51,0,5.95,11.207142857142856,427.0,0,520.6666666666666,614.0,0.010000000000000231,2.6300000000000003,0.10000000000000009,2.2133333333333334,969.29,22.4664
2023-01-11,634.0,2.36,5.57,2.64,5.57,0,5.456666666666667,9.03142857142857,634.0,0,500.3333333333333,587.1428571428571,0.0,2.6366666666666667,0.08999999999999986,2.2666666666666666,1496.24,14.704800000000002
2023-01-12,501.0,2.25,6.34,2.65,6.34,0,6.8066666666666675,6.894285714285713,501.0,0,520.6666666666666,559.2857142857143,0.009999999999999787,2.643333333333333,-0.10999999999999988,2.2933333333333334,1127.25,16.801
2023-01-13,709.0,2.28,10.7,2.66,10.7,0,7.536666666666666,6.879999999999998,709.0,0,614.6666666666666,568.5714285714286,0.010000000000000231,2.65,0.029999999999999805,2.2966666666666664,1616.5199999999998,28.462
2023-01-14,307.0,2.3,24.8,2.72,24.8,0,13.946666666666667,9.322857142857142,307.0,0,505.6666666666667,530.4285714285714,0.06000000000000005,2.676666666666667,0.020000000000000018,2.276666666666667,706.0999999999999,67.456
2023-01-15,922.0,2.55,35.4,2.66,35.4,0,23.63333333333333,13.372857142857141,922.0,0,646.0,562.8571428571429,-0.06000000000000005,2.6799999999999997,0.25,2.3766666666666665,2351.1,94.164
2023-01-16,1160.0,2.48,31.9,2.67,31.9,0,30.7,17.60285714285714,1160.0,0,796.3333333333334,665.7142857142857,0.009999999999999787,2.6833333333333336,-0.06999999999999984,2.4433333333333334,2876.8,85.17299999999999
2023-01-17,1110.0,2.3,29.4,2.66,29.4,0,32.23333333333333,20.587142857142855,1110.0,0,1064.0,763.2857142857143,-0.009999999999999787,2.6633333333333336,-0.18000000000000016,2.443333333333333,2553.0,78.204
2023-01-18,974.0,2.23,28.4,2.61,28.4,0,29.899999999999995,23.848571428571425,974.0,0,1081.3333333333333,811.8571428571429,-0.050000000000000266,2.6466666666666665,-0.06999999999999984,2.3366666666666664,2172.02,74.124
2023-01-19,941.0,2.23,28.8,2.59,28.8,0,28.866666666666664,27.057142857142853,941.0,0,1008.3333333333334,874.7142857142857,-0.020000000000000018,2.6199999999999997,0.0,2.2533333333333334,2098.43,74.592
2023-01-20,647.0,2.19,27.3,2.57,27.3,0,28.166666666666668,29.428571428571423,647.0,0,854.0,865.8571428571429,-0.020000000000000018,2.59,-0.040000000000000036,2.216666666666667,1416.93,70.161
2023-01-21,634.0,2.26,6.12,2.57,6.12,0,20.74,26.759999999999998,634.0,0,740.6666666666666,912.5714285714286,0.0,2.5766666666666667,0.06999999999999984,2.2266666666666666,1432.84,15.728399999999999
2023-01-22,424.0,2.28,5.83,2.64,5.83,0,13.08333333333333,22.53571428571428,424.0,0,568.3333333333334,841.4285714285714,0.07000000000000028,2.5933333333333333,0.020000000000000018,2.243333333333333,966.7199999999999,15.391200000000001
2023-01-23,233.0,2.38,-0.036,2.67,0.036,1,3.9713333333333307,17.973428571428567,233.0,0,430.3333333333333,709.0,0.029999999999999805,2.6266666666666665,0.10000000000000009,2.306666666666666,554.54,-0.09612
2023-01-24,241.0,2.51,0.666,2.72,0.666,0,2.153333333333331,13.868571428571427,241.0,0,299.3333333333333,584.8571428571429,0.050000000000000266,2.676666666666667,0.1299999999999999,2.39,604.91,1.8115200000000002
2023-01-25,899.0,2.61,0.108,2.76,0.108,0,0.24599999999999764,9.82685714285714,899.0,0,457.6666666666667,574.1428571428571,0.03999999999999959,2.716666666666667,0.10000000000000009,2.5,2346.39,0.29807999999999996
2023-01-26,697.0,2.32,5.16,2.75,5.16,0,1.9779999999999978,6.4497142857142835,697.0,0,612.3333333333334,539.2857142857143,-0.009999999999999787,2.7433333333333336,-0.29000000000000004,2.48,1617.04,14.190000000000001
2023-01-27,587.0,2.33,1.39,2.7,1.39,0,2.219333333333331,2.748285714285712,587.0,0,727.6666666666666,530.7142857142857,-0.04999999999999982,2.7366666666666664,0.010000000000000231,2.42,1367.71,3.753
2023-01-28,1020.0,2.43,26.5,2.72,26.5,0,11.016666666666664,5.659714285714283,1020.0,0,768.0,585.8571428571429,0.020000000000000018,2.723333333333333,0.10000000000000009,2.36,2478.6000000000004,72.08
2023-01-29,1100.0,2.27,28.2,2.66,28.2,0,18.696666666666662,8.85542857142857,1100.0,0,902.3333333333334,682.4285714285714,-0.06000000000000005,2.6933333333333334,-0.16000000000000014,2.3433333333333333,2497.0,75.012
2023-01-30,922.0,2.15,28.3,2.59,28.3,0,27.666666666666668,12.903428571428568,922.0,0,1014.0,780.8571428571429,-0.07000000000000028,2.6566666666666667,-0.1200000000000001,2.283333333333333,1982.3,73.297
2023-01-31,1030.0,2.19,29.2,2.55,29.2,0,28.566666666666663,16.979714285714284,1030.0,0,1017.3333333333334,893.5714285714286,-0.040000000000000036,2.6,0.040000000000000036,2.2033333333333336,2255.7,74.46
2023-02-01,461.0,2.08,31.9,2.51,31.9,0,29.799999999999997,21.52142857142857,461.0,0,804.3333333333334,831.0,-0.040000000000000036,2.55,-0.10999999999999988,2.14,958.88,80.06899999999999
2023-02-02,479.0,2.24,33.9,2.51,33.9,0,31.66666666666666,25.627142857142854,479.0,0,656.6666666666666,799.8571428571429,0.0,2.523333333333333,0.16000000000000014,2.17,1072.96,85.08899999999998
2023-02-03,731.0,2.31,28.0,2.56,28.0,0,31.266666666666662,29.428571428571423,731.0,0,557.0,820.4285714285714,0.050000000000000266,2.526666666666667,0.06999999999999984,2.2100000000000004,1688.6100000000001,71.68
2023-02-04,522.0,2.16,25.0,2.56,25.0,0,28.966666666666665,29.21428571428571,522.0,0,577.3333333333334,749.2857142857143,0.0,2.5433333333333334,-0.1499999999999999,2.236666666666667,1127.52,64.0
2023-02-05,491.0,2.24,5.9,2.56,5.9,0,19.63333333333333,26.02857142857143,491.0,0,581.3333333333334,662.2857142857143,0.0,2.56,0.08000000000000007,2.236666666666667,1099.8400000000001,15.104000000000001
2023-02-06,406.0,2.24,7.03,2.63,7.03,0,12.643333333333329,22.99,406.0,0,473.0,588.5714285714286,0.06999999999999984,2.5833333333333335,0.0,2.2133333333333334,909.44,18.4889
2023-02-07,422.0,2.33,-0.666,2.69,0.666,1,4.087999999999996,18.72342857142857,422.0,0,439.6666666666667,501.7142857142857,0.06000000000000005,2.6266666666666665,0.08999999999999986,2.27,983.26,-1.7915400000000001
2023-02-08,483.0,2.43,2.61,2.74,2.61,0,2.9913333333333285,14.539142857142853,483.0,0,437.0,504.85714285714283,0.050000000000000266,2.686666666666667,0.10000000000000009,2.3333333333333335,1173.69,7.151400000000001
2023-02-09,494.0,2.43,0.23,2.73,0.23,0,0.7246666666666619,9.729142857142856,494.0,0,466.3333333333333,507.0,-0.010000000000000231,2.72,0.0,2.3966666666666665,1200.42,0.6279
2023-02-10,627.0,2.45,3.6,2.75,3.6,0,2.1466666666666616,6.243428571428569,627.0,0,534.6666666666666,492.14285714285717,0.020000000000000018,2.74,0.020000000000000018,2.436666666666667,1536.15,9.9
2023-02-11,658.0,2.46,-2.34,2.77,2.34,1,0.496666666666662,2.337714285714284,658.0,0,593.0,511.57142857142856,0.020000000000000018,2.75,0.009999999999999787,2.4466666666666668,1618.68,-6.4818
2023-02-12,856.0,2.47,17.4,2.78,17.4,0,6.219999999999995,3.980571428571426,856.0,0,713.6666666666666,563.7142857142857,0.009999999999999787,2.766666666666666,0.010000000000000231,2.4600000000000004,2114.32,48.37199999999999
2023-02-13,759.0,2.49,23.3,2.78,23.3,0,12.786666666666662,6.3048571428571405,759.0,0,757.6666666666666,614.1428571428571,0.0,2.776666666666666,0.020000000000000018,2.473333333333333,1889.91,64.774
2023-02-14,1190.0,2.69,41.6,2.88,41.6,0,27.433333333333326,12.34285714285714,1190.0,0,935.0,723.8571428571429,0.10000000000000009,2.813333333333333,0.19999999999999973,2.5500000000000003,3201.1,119.80799999999999
2023-02-15,1410.0,2.56,36.4,2.79,36.4,0,33.766666666666666,17.169999999999998,1410.0,0,1119.6666666666667,856.2857142857143,-0.08999999999999986,2.8166666666666664,-0.1299999999999999,2.58,3609.6,101.556
2023-02-16,1150.0,2.36,33.5,2.73,33.5,0,37.166666666666664,21.92285714285714,1150.0,0,1250.0,950.0,-0.06000000000000005,2.8000000000000003,-0.20000000000000018,2.5366666666666666,2714.0,91.455
2023-02-17,1050.0,2.31,36.6,2.65,36.6,0,35.5,26.637142857142855,1050.0,0,1203.3333333333333,1010.4285714285714,-0.08000000000000007,2.723333333333333,-0.04999999999999982,2.41,2425.5,96.99
2023-02-18,881.0,2.28,34.0,2.6,34.0,0,34.699999999999996,31.828571428571426,881.0,0,1027.0,1042.2857142857142,-0.04999999999999982,2.66,-0.03000000000000025,2.3166666666666664,2008.6799999999998,88.4
2023-02-19,669.0,2.31,13.3,2.6,13.3,0,27.966666666666665,31.24285714285714,669.0,0,866.6666666666666,1015.5714285714286,0.0,2.6166666666666667,0.03000000000000025,2.3000000000000003,1545.39,34.580000000000005
2023-02-20,612.0,2.39,5.72,2.67,5.72,0,17.673333333333332,28.73142857142857,612.0,0,720.6666666666666,994.5714285714286,0.06999999999999984,2.6233333333333335,0.08000000000000007,2.3266666666666667,1462.68,15.2724
2023-02-21,365.0,2.42,5.31,2.72,5.31,0,8.109999999999998,23.547142857142855,365.0,0,548.6666666666666,876.7142857142857,0.050000000000000266,2.6633333333333336,0.029999999999999805,2.3733333333333335,883.3,14.4432
2023-02-22,558.0,2.53,5.25,2.74,5.25,0,5.426666666666665,19.097142857142853,558.0,0,511.6666666666667,755.0,0.020000000000000018,2.7100000000000004,0.10999999999999988,2.4466666666666668,1411.7399999999998,14.385000000000002
2023-02-23,593.0,2.47,5.95,2.78,5.95,0,5.503333333333331,15.161428571428567,593.0,0,505.3333333333333,675.4285714285714,0.03999999999999959,2.7466666666666666,-0.05999999999999961,2.473333333333333,1464.71,16.541
2023-02-24,676.0,2.48,1.83,2.78,1.83,0,4.343333333333331,10.194285714285712,676.0,0,609.0,622.0,0.0,2.766666666666666,0.009999999999999787,2.493333333333333,1676.48,5.0874
2023-02-25,671.0,2.47,5.93,2.79,5.93,0,4.569999999999998,6.1842857142857115,671.0,0,646.6666666666666,592.0,0.010000000000000231,2.783333333333333,-0.009999999999999787,2.473333333333333,1657.3700000000001,16.5447
2023-02-26,1050.0,2.48,30.4,2.75,30.4,0,12.719999999999997,8.627142857142854,1050.0,0,799.0,646.4285714285714,-0.040000000000000036,2.7733333333333334,0.009999999999999787,2.4766666666666666,2604.0,83.6
2023-02-27,1130.0,2.35,31.3,2.68,31.3,0,22.543333333333333,12.281428571428567,1130.0,0,950.3333333333334,720.4285714285714,-0.06999999999999984,2.74,-0.1299999999999999,2.4333333333333336,2655.5,83.884
2023-02-28,1290.0,2.25,32.9,2.62,32.9,0,31.53333333333333,16.22285714285714,1290.0,0,1156.6666666666667,852.5714285714286,-0.06000000000000005,2.6833333333333336,-0.10000000000000009,2.36,2902.5,86.198
2023-03-01,1140.0,2.15,30.2,2.57,30.2,0,31.466666666666665,19.78714285714285,1140.0,0,1186.6666666666667,935.7142857142857,-0.050000000000000266,2.623333333333333,-0.10000000000000009,2.25,2451.0,77.61399999999999
2023-03-02,883.0,2.09,22.4,2.53,22.4,0,28.499999999999996,22.137142857142855,883.0,0,1104.3333333333333,977.1428571428571,-0.040000000000000036,2.5733333333333333,-0.06000000000000005,2.1633333333333336,1845.4699999999998,56.67199999999999
2023-03-03,985.0,2.13,27.9,2.55,27.9,0,26.833333333333332,25.86142857142857,985.0,0,1002.6666666666666,1021.2857142857143,0.020000000000000018,2.55,0.040000000000000036,2.1233333333333335,2098.0499999999997,71.145
2023-03-04,690.0,2.01,28.5,2.52,28.5,0,26.266666666666666,29.085714285714282,690.0,0,852.6666666666666,1024.0,-0.029999999999999805,2.533333333333333,-0.1200000000000001,2.0766666666666667,1386.8999999999999,71.82000000000001
2023-03-05,595.0,2.12,27.0,2.51,27.0,0,27.8,28.599999999999998,595.0,0,756.6666666666666,959.0,-0.010000000000000231,2.526666666666667,0.11000000000000032,2.0866666666666664,1261.4,67.77
2023-03-06,639.0,2.17,8.84,2.53,8.84,0,21.44666666666667,25.39142857142857,639.0,0,641.3333333333334,888.8571428571429,0.020000000000000018,2.52,0.04999999999999982,2.1,1386.6299999999999,22.365199999999998
2023-03-07,634.0,2.19,8.13,2.61,8.13,0,14.656666666666666,21.85285714285714,634.0,0,622.6666666666666,795.1428571428571,0.08000000000000007,2.5499999999999994,0.020000000000000018,2.16,1388.46,21.2193
2023-03-08,559.0,2.19,5.43,2.61,5.43,0,7.466666666666666,18.314285714285713,559.0,0,610.6666666666666,712.1428571428571,0.0,2.583333333333333,0.0,2.183333333333333,1224.21,14.172299999999998
2023-03-09,444.0,2.24,-0.552,2.64,0.552,1,4.336,15.035428571428568,444.0,0,545.6666666666666,649.4285714285714,0.03000000000000025,2.6199999999999997,0.050000000000000266,2.2066666666666666,994.5600000000001,-1.4572800000000001
2023-03-10,533.0,2.3,2.31,2.69,2.31,0,2.396,11.379714285714284,533.0,0,512.0,584.8571428571429,0.04999999999999982,2.646666666666667,0.05999999999999961,2.243333333333333,1225.8999999999999,6.2139
2023-03-11,414.0,2.32,1.63,2.7,1.63,0,1.1293333333333333,7.541142857142854,414.0,0,463.6666666666667,545.4285714285714,0.010000000000000231,2.676666666666667,0.020000000000000018,2.2866666666666666,960.4799999999999,4.401
2023-03-12,346.0,2.35,4.4,2.7,4.4,0,2.78,4.312571428571426,346.0,0,431.0,509.85714285714283,0.0,2.6966666666666668,0.03000000000000025,2.3233333333333333,813.1,11.880000000000003
2023-03-13,804.0,2.44,26.1,2.72,26.1,0,10.71,6.778285714285711,804.0,0,521.3333333333334,533.4285714285714,0.020000000000000018,2.706666666666667,0.08999999999999986,2.3699999999999997,1961.76,70.992
2023-03-14,1080.0,2.33,26.3,2.68,26.3,0,18.933333333333334,9.373999999999997,1080.0,0,743.3333333333334,597.1428571428571,-0.040000000000000036,2.7000000000000006,-0.10999999999999988,2.373333333333333,2516.4,70.48400000000001
2023-03-15,641.0,2.11,26.4,2.58,26.4,0,26.26666666666667,12.369714285714283,641.0,0,841.6666666666666,608.8571428571429,-0.10000000000000009,2.66,-0.2200000000000002,2.2933333333333334,1352.51,68.112
2023-03-16,654.0,2.25,25.4,2.54,25.4,0,26.03333333333333,16.077142857142857,654.0,0,791.6666666666666,638.8571428571429,-0.040000000000000036,2.6,0.14000000000000012,2.23,1471.5,64.51599999999999
2023-03-17,720.0,2.31,21.4,2.52,21.4,0,24.400000000000002,18.804285714285715,720.0,0,671.6666666666666,665.5714285714286,-0.020000000000000018,2.546666666666667,0.06000000000000005,2.223333333333333,1663.2,53.928
2023-03-18,803.0,2.27,33.1,2.57,33.1,0,26.633333333333336,23.3,803.0,0,725.6666666666666,721.1428571428571,0.04999999999999982,2.5433333333333334,-0.040000000000000036,2.276666666666667,1822.81,85.067
2023-03-19,759.0,2.26,33.1,2.57,33.1,0,29.200000000000003,27.4,759.0,0,760.6666666666666,780.1428571428571,0.0,2.5533333333333332,-0.010000000000000231,2.28,1715.34,85.067
2023-03-20,619.0,2.24,28.0,2.58,28.0,0,31.400000000000002,27.67142857142857,619.0,0,727.0,753.7142857142857,0.010000000000000231,2.5733333333333337,-0.019999999999999574,2.2566666666666664,1386.5600000000002,72.24000000000001
2023-03-21,493.0,2.27,0.708,2.58,0.708,0,20.602666666666668,24.01542857142857,493.0,0,623.6666666666666,669.8571428571429,0.0,2.5766666666666667,0.029999999999999805,2.2566666666666664,1119.11,1.82664
2023-03-22,467.0,2.45,5.27,2.77,5.27,0,11.326000000000002,20.99685714285714,467.0,0,526.3333333333334,645.0,0.18999999999999995,2.643333333333333,0.18000000000000016,2.3200000000000003,1144.15,14.5979
